Start time (UTC), 1229 
653,,,,,,,0.902,0.153,0.141,0.846,0.864,0.936,0.905
654,,,,,,,0.902,0.153,0.140,0.845,0.864,0.936,0.905
655,,,,,,,0.902,0.152,0.139,0.845,0.863,0.936,0.905
656,,,,,,,0.902,0.151,0.138,0.845,0.863,0.936,0.905
657,,,,,,,0.902,0.150,0.137,0.845,0.864,0.937,0.905
658,,,,,,,0.902,0.150,0.137,0.845,0.864,0.937,0.904
659,,,,,,,0.902,0.149,0.136,0.845,0.864,0.937,0.904
660,,,,,,,0.902,0.149,0.135,0.845,0.863,0.937,0.904
661,,,,,,,0.902,0.148,0.135,0.845,0.863,0.937,0.905
662,,,,,,,0.902,0.148,0.134,0.844,0.863,0.937,0.904
663,,,,,,,0.902,0.147,0.134,0.845,0.863,0.937,0.904
664,,,,,,,0.902,0.147,0.134,0.845,0.863,0.937,0.904
665,,,,,,,0.902,0.147,0.133,0.844,0.862,0.937,0.904
666,,,,,,,0.902,0.146,0.133,0.844,0.862,0.937,0.904
667,,,,,,,0.902,0.146,0.133,0.845,0.863,0.937,0.904
668,,,,,,,0.902,0.145,0.133,0.845,0.863,0.937,0.904
669,,,,,,,0.902,0.145,0.132,0.845,0.863,0.937,0.904
670,,,,,,,0.902,0.145,0.132,0.844,0.862,0.937,0.904
671,,,,,,,0.901,0.145,0.131,0.844,0.862,0.937,0.904
672,,,,,,,0.901,0.144,0.131,0.844,0.862,0.937,0.904
673,,,,,,,0.901,0.144,0.131,0.844,0.862,0.937,0.904
674,,,,,,,0.901,0.143,0.130,0.844,0.862,0.937,0.903
675,,,,,,,0.901,0.143,0.130,0.844,0.862,0.937,0.903
676,,,,,,,0.901,0.143,0.129,0.844,0.862,0.937,0.904
677,,,,,,,0.901,0.142,0.129,0.843,0.861,0.937,0.904
678,,,,,,,0.901,0.142,0.129,0.844,0.861,0.937,0.904
679,,,,,,,0.901,0.141,0.128,0.844,0.862,0.937,0.903
680,,,,,,,0.901,0.141,0.128,0.843,0.862,0.937,0.903
681,,,,,,,0.901,0.140,0.127,0.843,0.861,0.937,0.903
682,,,,,,,0.901,0.140,0.127,0.843,0.861,0.937,0.903
683,,,,,,,0.901,0.139,0.126,0.843,0.861,0.937,0.903
684,,,,,,,0.901,0.139,0.126,0.843,0.861,0.937,0.903
685,,,,,,,0.900,0.138,0.125,0.843,0.861,0.936,0.903
686,,,,,,,0.899,0.137,0.124,0.842,0.860,0.935,0.902
687,,,,,,,0.899,0.136,0.123,0.842,0.859,0.934,0.902
688,,,,,,,0.898,0.135,0.122,0.841,0.859,0.933,0.901
689,,,,,,,0.898,0.134,0.122,0.841,0.859,0.934,0.901
690,,,,,,,0.898,0.134,0.121,0.841,0.859,0.934,0.901
691,,,,,,,0.898,0.133,0.120,0.841,0.858,0.935,0.901
692,,,,,,,0.898,0.132,0.120,0.841,0.858,0.935,0.901
693,,,,,,,0.898,0.132,0.119,0.841,0.859,0.934,0.901
694,,,,,,,0.898,0.131,0.118,0.841,0.858,0.934,0.901
695,,,,,,,0.898,0.130,0.117,0.841,0.858,0.935,0.901
696,,,,,,,0.898,0.130,0.117,0.841,0.859,0.935,0.901
697,,,,,,,0.898,0.129,0.116,0.841,0.858,0.935,0.901
698,,,,,,,0.898,0.127,0.115,0.840,0.858,0.934,0.901
699,,,,,,,0.897,0.126,0.114,0.840,0.858,0.934,0.901
700,,,,,,,0.897,0.125,0.113,0.840,0.857,0.934,0.900
701,,,,,,,0.897,0.124,0.112,0.840,0.857,0.934,0.900
702,,,,,,,0.897,0.123,0.111,0.840,0.857,0.934,0.900
703,,,,,,,0.897,0.122,0.110,0.839,0.857,0.934,0.900
704,,,,,,,0.897,0.122,0.109,0.839,0.857,0.934,0.900
705,,,,,,,0.897,0.120,0.108,0.839,0.856,0.935,0.900
706,,,,,,,0.897,0.119,0.107,0.839,0.856,0.935,0.900
707,,,,,,,0.896,0.119,0.106,0.839,0.856,0.934,0.900
708,,,,,,,0.896,0.118,0.105,0.839,0.856,0.934,0.899
709,,,,,,,0.896,0.117,0.104,0.839,0.856,0.934,0.899
710,,,,,,,0.896,0.116,0.103,0.838,0.855,0.934,0.899
711,,,,,,,0.896,0.115,0.102,0.838,0.855,0.934,0.900
712,,,,,,,0.896,0.114,0.101,0.838,0.855,0.934,0.899
713,,,,,,,0.895,0.113,0.100,0.838,0.855,0.934,0.899
714,,,,,,,0.895,0.111,0.099,0.837,0.855,0.933,0.898
715,,,,,,,0.894,0.110,0.097,0.837,0.854,0.932,0.898
716,,,,,,,0.893,0.108,0.096,0.836,0.853,0.931,0.898
717,,,,,,,0.892,0.107,0.095,0.835,0.852,0.929,0.897
718,,,,,,,0.891,0.105,0.093,0.834,0.852,0.928,0.896
719,,,,,,,0.891,0.104,0.092,0.834,0.852,0.928,0.896
720,,,,,,,0.891,0.103,0.092,0.834,0.852,0.929,0.896
721,,,,,,,0.892,0.103,0.092,0.835,0.852,0.930,0.897
722,,,,,,,0.892,0.102,0.091,0.834,0.852,0.930,0.896
723,,,,,,,0.891,0.101,0.089,0.834,0.852,0.929,0.896
724,,,,,,,0.891,0.100,0.088,0.834,0.851,0.928,0.896
725,,,,,,,0.891,0.099,0.087,0.834,0.851,0.928,0.896
726,,,,,,,0.891,0.099,0.087,0.833,0.851,0.928,0.896
727,,,,,,,0.890,0.098,0.086,0.833,0.850,0.928,0.895
728,,,,,,,0.890,0.097,0.086,0.833,0.850,0.928,0.895
729,,,,,,,0.890,0.096,0.085,0.833,0.850,0.929,0.895
730,,,,,,,0.890,0.096,0.084,0.833,0.850,0.929,0.895
731,,,,,,,0.891,0.095,0.084,0.833,0.851,0.929,0.895
732,,,,,,,0.891,0.095,0.084,0.834,0.851,0.930,0.896
733,,,,,,,0.892,0.095,0.084,0.834,0.851,0.931,0.895
734,,,,,,,0.892,0.095,0.083,0.834,0.851,0.931,0.896
735,,,,,,,0.892,0.095,0.083,0.834,0.850,0.931,0.896
736,,,,,,,0.891,0.094,0.083,0.834,0.850,0.931,0.896
737,,,,,,,0.891,0.094,0.083,0.834,0.850,0.931,0.895
738,,,,,,,0.892,0.094,0.083,0.834,0.850,0.931,0.895
739,,,,,,,0.892,0.094,0.083,0.834,0.850,0.931,0.895
740,,,,,,,0.892,0.094,0.083,0.834,0.850,0.931,0.895
741,,,,,,,0.892,0.094,0.083,0.833,0.850,0.931,0.896
742,,,,,,,0.892,0.094,0.083,0.833,0.850,0.931,0.896
743,,,,,,,0.892,0.094,0.083,0.834,0.849,0.931,0.895
744,,,,,,,0.891,0.094,0.083,0.833,0.849,0.931,0.895
745,,,,,,,0.891,0.094,0.083,0.833,0.849,0.931,0.895
746,,,,,,,0.891,0.094,0.082,0.833,0.849,0.930,0.894
747,,,,,,,0.890,0.094,0.082,0.833,0.849,0.930,0.894
748,,,,,,,0.890,0.094,0.083,0.832,0.848,0.930,0.894
749,,,,,,,0.890,0.094,0.083,0.832,0.848,0.930,0.894
750,,,,,,,0.890,0.094,0.082,0.832,0.847,0.929,0.893
751,,,,,,,0.889,0.094,0.082,0.832,0.847,0.929,0.893
752,,,,,,,0.889,0.094,0.082,0.831,0.847,0.929,0.893
753,,,,,,,0.888,0.094,0.082,0.831,0.846,0.928,0.892
754,,,,,,,0.888,0.094,0.082,0.831,0.846,0.928,0.892
755,,,,,,,0.888,0.094,0.082,0.831,0.846,0.928,0.892
756,,,,,,,0.887,0.094,0.082,0.831,0.845,0.927,0.891
757,,,,,,,0.886,0.094,0.082,0.830,0.845,0.927,0.890
758,,,,,,,0.886,0.093,0.082,0.829,0.844,0.926,0.890
759,,,,,,,0.885,0.093,0.081,0.828,0.844,0.923,0.889
760,,,,,,,0.882,0.092,0.081,0.826,0.843,0.917,0.887
761,,,,,,,0.878,0.090,0.080,0.823,0.842,0.911,0.884
762,,,,,,,0.877,0.089,0.079,0.823,0.841,0.910,0.884
763,,,,,,,0.876,0.088,0.079,0.822,0.839,0.909,0.884
764,,,,,,,0.877,0.089,0.079,0.822,0.838,0.912,0.884
765,,,,,,,0.878,0.091,0.080,0.823,0.838,0.916,0.884
766,,,,,,,0.879,0.091,0.081,0.824,0.839,0.918,0.884
767,,,,,,,0.880,0.092,0.081,0.824,0.838,0.919,0.884
768,,,,,,,0.880,0.093,0.081,0.825,0.838,0.919,0.884
769,,,,,,,0.880,0.093,0.081,0.825,0.838,0.920,0.884
770,,,,,,,0.880,0.093,0.081,0.824,0.837,0.920,0.883
771,,,,,,,0.880,0.093,0.082,0.824,0.837,0.920,0.883
772,,,,,,,0.879,0.093,0.082,0.824,0.836,0.919,0.882
773,,,,,,,0.878,0.093,0.082,0.823,0.835,0.918,0.882
774,,,,,,,0.878,0.093,0.082,0.822,0.835,0.918,0.881
775,,,,,,,0.877,0.093,0.081,0.822,0.834,0.917,0.881
776,,,,,,,0.877,0.093,0.081,0.821,0.834,0.917,0.880
777,,,,,,,0.876,0.093,0.081,0.821,0.833,0.916,0.879
778,,,,,,,0.875,0.093,0.081,0.820,0.833,0.915,0.879
779,,,,,,,0.875,0.093,0.081,0.820,0.833,0.915,0.878
780,,,,,,,0.874,0.093,0.081,0.819,0.832,0.914,0.877
781,,,,,,,0.874,0.093,0.081,0.819,0.831,0.913,0.877
782,,,,,,,0.873,0.093,0.082,0.819,0.831,0.913,0.876
783,,,,,,,0.872,0.093,0.082,0.818,0.830,0.913,0.876
784,,,,,,,0.872,0.093,0.082,0.818,0.829,0.911,0.875
785,,,,,,,0.871,0.093,0.082,0.817,0.829,0.911,0.874
786,,,,,,,0.871,0.093,0.081,0.816,0.829,0.910,0.874
787,,,,,,,0.870,0.092,0.081,0.816,0.828,0.909,0.873
788,,,,,,,0.869,0.092,0.081,0.815,0.827,0.909,0.873
789,,,,,,,0.869,0.092,0.081,0.815,0.826,0.908,0.872
790,,,,,,,0.869,0.092,0.081,0.815,0.826,0.908,0.871
791,,,,,,,0.868,0.092,0.081,0.814,0.826,0.908,0.871
792,,,,,,,0.868,0.092,0.081,0.814,0.825,0.908,0.870
793,,,,,,,0.867,0.092,0.081,0.814,0.825,0.907,0.870
794,,,,,,,0.867,0.093,0.081,0.814,0.825,0.907,0.870
795,,,,,,,0.867,0.093,0.081,0.813,0.824,0.906,0.870
796,,,,,,,0.866,0.092,0.081,0.813,0.823,0.906,0.869
797,,,,,,,0.866,0.092,0.081,0.812,0.823,0.905,0.869
798,,,,,,,0.866,0.092,0.081,0.812,0.824,0.905,0.869
799,,,,,,,0.865,0.093,0.082,0.812,0.823,0.906,0.869
800,,,,,,,0.868,0.092,0.081,0.814,0.825,0.907,0.871
801,,,,,,,0.867,0.092,0.081,0.813,0.825,0.907,0.870
802,,,,,,,0.867,0.092,0.081,0.813,0.824,0.906,0.870
803,,,,,,,0.867,0.092,0.081,0.813,0.824,0.906,0.869
804,,,,,,,0.866,0.092,0.081,0.813,0.824,0.906,0.869
805,,,,,,,0.866,0.092,0.081,0.813,0.824,0.906,0.869
806,,,,,,,0.866,0.092,0.081,0.812,0.823,0.906,0.869
807,,,,,,,0.866,0.092,0.081,0.812,0.823,0.905,0.869
808,,,,,,,0.866,0.092,0.081,0.812,0.823,0.905,0.868
809,,,,,,,0.865,0.092,0.081,0.812,0.823,0.905,0.868
810,,,,,,,0.865,0.092,0.081,0.812,0.823,0.905,0.868
811,,,,,,,0.865,0.092,0.081,0.812,0.823,0.905,0.868
812,,,,,,,0.865,0.092,0.081,0.812,0.822,0.904,0.868
813,,,,,,,0.865,0.092,0.081,0.811,0.822,0.904,0.867
814,,,,,,,0.864,0.092,0.081,0.811,0.822,0.904,0.867
815,,,,,,,0.864,0.092,0.081,0.811,0.822,0.904,0.867
816,,,,,,,0.864,0.092,0.081,0.811,0.822,0.903,0.867
817,,,,,,,0.864,0.092,0.081,0.811,0.822,0.903,0.867
818,,,,,,,0.864,0.092,0.081,0.811,0.822,0.903,0.867
819,,,,,,,0.863,0.092,0.080,0.811,0.821,0.903,0.867
820,,,,,,,0.863,0.092,0.080,0.811,0.821,0.902,0.867
821,,,,,,,0.863,0.091,0.080,0.810,0.821,0.902,0.867
822,,,,,,,0.863,0.091,0.080,0.810,0.821,0.902,0.867
823,,,,,,,0.863,0.091,0.080,0.810,0.821,0.902,0.867
824,,,,,,,0.863,0.091,0.080,0.810,0.821,0.902,0.867
825,,,,,,,0.863,0.091,0.080,0.810,0.821,0.902,0.867
826,,,,,,,0.863,0.091,0.080,0.810,0.821,0.902,0.867
827,,,,,,,0.863,0.091,0.080,0.811,0.821,0.902,0.867
828,,,,,,,0.863,0.091,0.080,0.811,0.821,0.903,0.867
829,,,,,,,0.864,0.091,0.080,0.811,0.821,0.903,0.867
830,,,,,,,0.864,0.091,0.080,0.811,0.822,0.903,0.867
831,,,,,,,0.864,0.091,0.080,0.811,0.822,0.903,0.867
832,,,,,,,0.864,0.091,0.080,0.811,0.822,0.904,0.867
833,,,,,,,0.865,0.091,0.080,0.811,0.822,0.904,0.868
834,,,,,,,0.865,0.091,0.080,0.811,0.822,0.904,0.868
835,,,,,,,0.865,0.091,0.080,0.811,0.823,0.904,0.868
836,,,,,,,0.865,0.091,0.080,0.811,0.823,0.905,0.868
837,,,,,,,0.865,0.091,0.080,0.812,0.823,0.905,0.868
838,,,,,,,0.865,0.091,0.080,0.812,0.823,0.905,0.868
839,,,,,,,0.865,0.091,0.080,0.812,0.823,0.905,0.868
840,,,,,,,0.865,0.091,0.080,0.812,0.823,0.905,0.868
841,,,,,,,0.865,0.091,0.080,0.812,0.823,0.906,0.868
842,,,,,,,0.865,0.091,0.080,0.812,0.823,0.906,0.867
843,,,,,,,0.865,0.091,0.080,0.812,0.823,0.906,0.867
844,,,,,,,0.865,0.091,0.080,0.812,0.823,0.906,0.867
845,,,,,,,0.865,0.091,0.080,0.812,0.823,0.906,0.867
846,,,,,,,0.865,0.091,0.081,0.811,0.822,0.906,0.867
847,,,,,,,0.865,0.091,0.081,0.811,0.822,0.906,0.867
848,,,,,,,0.865,0.092,0.081,0.811,0.822,0.906,0.866
849,,,,,,,0.865,0.092,0.081,0.811,0.821,0.906,0.866
850,,,,,,,0.864,0.092,0.081,0.811,0.821,0.905,0.866
851,,,,,,,0.864,0.092,0.081,0.810,0.821,0.905,0.865
852,,,,,,,0.864,0.091,0.081,0.810,0.820,0.905,0.865
853,,,,,,,0.863,0.091,0.081,0.810,0.820,0.904,0.864
854,,,,,,,0.863,0.091,0.081,0.809,0.819,0.904,0.864
855,,,,,,,0.862,0.091,0.081,0.809,0.819,0.903,0.863
856,,,,,,,0.862,0.091,0.081,0.808,0.818,0.903,0.863
857,,,,,,,0.861,0.091,0.081,0.808,0.818,0.902,0.862
858,,,,,,,0.861,0.091,0.081,0.807,0.817,0.901,0.861
859,,,,,,,0.860,0.091,0.081,0.806,0.816,0.901,0.860
860,,,,,,,0.859,0.091,0.081,0.806,0.816,0.900,0.860
861,,,,,,,0.859,0.091,0.081,0.805,0.815,0.899,0.859
862,,,,,,,0.858,0.091,0.080,0.805,0.814,0.898,0.858
863,,,,,,,0.857,0.091,0.080,0.804,0.813,0.897,0.857
864,,,,,,,0.856,0.091,0.080,0.803,0.812,0.896,0.856
865,,,,,,,0.855,0.091,0.080,0.802,0.811,0.896,0.855
866,,,,,,,0.855,0.091,0.080,0.801,0.811,0.895,0.854
867,,,,,,,0.854,0.091,0.080,0.801,0.810,0.894,0.853
868,,,,,,,0.853,0.091,0.080,0.800,0.809,0.893,0.852
869,,,,,,,0.852,0.091,0.080,0.799,0.808,0.892,0.851
870,,,,,,,0.851,0.091,0.080,0.798,0.807,0.891,0.850
871,,,,,,,0.850,0.091,0.080,0.797,0.806,0.889,0.849
872,,,,,,,0.849,0.091,0.080,0.796,0.804,0.888,0.848
873,,,,,,,0.848,0.091,0.080,0.795,0.803,0.887,0.847
874,,,,,,,0.847,0.091,0.080,0.794,0.802,0.886,0.845
875,,,,,,,0.845,0.091,0.080,0.793,0.801,0.885,0.844
876,,,,,,,0.844,0.091,0.080,0.792,0.800,0.883,0.843
877,,,,,,,0.843,0.091,0.080,0.791,0.799,0.882,0.842
878,,,,,,,0.842,0.091,0.080,0.790,0.798,0.881,0.840
879,,,,,,,0.841,0.091,0.080,0.789,0.797,0.880,0.839
880,,,,,,,0.840,0.091,0.080,0.788,0.796,0.878,0.838
881,,,,,,,0.839,0.091,0.080,0.787,0.794,0.877,0.837
882,,,,,,,0.837,0.091,0.080,0.786,0.793,0.876,0.835
883,,,,,,,0.836,0.091,0.080,0.785,0.792,0.874,0.834
884,,,,,,,0.835,0.090,0.080,0.784,0.791,0.873,0.833
885,,,,,,,0.834,0.090,0.080,0.782,0.790,0.872,0.831
886,,,,,,,0.832,0.090,0.080,0.781,0.788,0.870,0.830
887,,,,,,,0.831,0.090,0.080,0.780,0.787,0.869,0.829
888,,,,,,,0.830,0.090,0.080,0.779,0.786,0.868,0.828
889,,,,,,,0.829,0.090,0.080,0.778,0.785,0.867,0.826
890,,,,,,,0.828,0.090,0.080,0.777,0.784,0.866,0.825
891,,,,,,,0.827,0.090,0.080,0.776,0.783,0.865,0.824
892,,,,,,,0.825,0.090,0.080,0.775,0.781,0.864,0.823
893,,,,,,,0.824,0.090,0.080,0.774,0.780,0.862,0.821
894,,,,,,,0.823,0.090,0.079,0.773,0.779,0.861,0.820
895,,,,,,,0.822,0.090,0.079,0.772,0.778,0.860,0.819
896,,,,,,,0.821,0.090,0.079,0.771,0.777,0.859,0.818
897,,,,,,,0.820,0.089,0.079,0.770,0.776,0.857,0.817
898,,,,,,,0.819,0.089,0.079,0.769,0.775,0.856,0.816
899,,,,,,,0.818,0.089,0.079,0.768,0.774,0.855,0.814
900,,,,,,,0.817,0.089,0.079,0.767,0.773,0.854,0.813
901,,,,,,,0.816,0.089,0.079,0.766,0.772,0.853,0.813
902,,,,,,,0.815,0.089,0.078,0.766,0.771,0.851,0.812
903,,,,,,,0.814,0.089,0.078,0.765,0.771,0.850,0.811
904,,,,,,,0.813,0.089,0.078,0.764,0.770,0.849,0.810
905,,,,,,,0.812,0.088,0.078,0.763,0.769,0.848,0.809
906,,,,,,,0.811,0.088,0.078,0.763,0.768,0.847,0.808
907,,,,,,,0.810,0.088,0.078,0.762,0.768,0.846,0.807
908,,,,,,,0.810,0.088,0.078,0.762,0.768,0.845,0.807
909,,,,,,,0.809,0.088,0.078,0.761,0.767,0.845,0.806
910,,,,,,,0.808,0.088,0.078,0.761,0.767,0.844,0.806
911,,,,,,,0.808,0.088,0.078,0.760,0.766,0.843,0.805
912,,,,,,,0.807,0.088,0.077,0.760,0.766,0.843,0.805
913,,,,,,,0.807,0.088,0.077,0.759,0.765,0.842,0.804
914,,,,,,,0.807,0.088,0.077,0.759,0.765,0.842,0.804
915,,,,,,,0.806,0.088,0.077,0.758,0.765,0.841,0.803
916,,,,,,,0.806,0.088,0.077,0.758,0.764,0.841,0.803
917,,,,,,,0.805,0.087,0.077,0.758,0.764,0.841,0.803
918,,,,,,,0.805,0.087,0.077,0.758,0.764,0.840,0.802
919,,,,,,,0.805,0.087,0.077,0.757,0.763,0.840,0.802
920,,,,,,,0.805,0.087,0.077,0.757,0.763,0.840,0.802
921,,,,,,,0.804,0.087,0.077,0.756,0.763,0.840,0.801
922,,,,,,,0.804,0.087,0.077,0.756,0.762,0.840,0.801
923,,,,,,,0.804,0.087,0.077,0.756,0.762,0.839,0.801
924,,,,,,,0.804,0.087,0.077,0.756,0.762,0.839,0.801
925,,,,,,,0.804,0.087,0.077,0.756,0.762,0.839,0.801
926,,,,,,,0.803,0.087,0.077,0.756,0.761,0.839,0.801
927,,,,,,,0.803,0.087,0.077,0.756,0.761,0.839,0.800
928,,,,,,,0.803,0.087,0.077,0.756,0.761,0.838,0.800
929,,,,,,,0.802,0.087,0.077,0.755,0.761,0.838,0.800
930,,,,,,,0.802,0.087,0.077,0.755,0.761,0.838,0.800
931,,,,,,,0.801,0.086,0.077,0.755,0.760,0.837,0.799
932,,,,,,,0.800,0.086,0.077,0.754,0.760,0.836,0.799
933,,,,,,,0.799,0.086,0.076,0.754,0.760,0.835,0.799
934,,,,,,,0.798,0.086,0.076,0.754,0.759,0.834,0.799
935,,,,,,,0.798,0.086,0.076,0.754,0.759,0.833,0.799
936,,,,,,,0.797,0.087,0.076,0.754,0.759,0.832,0.798
937,,,,,,,0.796,0.087,0.076,0.752,0.759,0.830,0.798
938,,,,,,,0.796,0.086,0.076,0.751,0.758,0.829,0.798
939,,,,,,,0.795,0.085,0.076,0.750,0.758,0.829,0.797
940,,,,,,,0.794,0.085,0.076,0.749,0.758,0.828,0.797
941,,,,,,,0.793,0.085,0.076,0.749,0.757,0.827,0.797
942,,,,,,,0.792,0.086,0.076,0.748,0.757,0.825,0.796
943,,,,,,,0.791,0.085,0.076,0.747,0.757,0.824,0.796
944,,,,,,,0.790,0.085,0.077,0.746,0.757,0.822,0.796
945,,,,,,,0.790,0.086,0.077,0.745,0.757,0.821,0.796
946,,,,,,,0.790,0.086,0.078,0.745,0.757,0.820,0.795
947,,,,,,,0.790,0.086,0.078,0.745,0.756,0.819,0.794
948,,,,,,,0.790,0.087,0.078,0.744,0.755,0.819,0.793
949,,,,,,,0.789,0.086,0.077,0.743,0.754,0.819,0.793
950,,,,,,,0.788,0.085,0.077,0.742,0.754,0.818,0.792
951,,,,,,,0.788,0.085,0.077,0.741,0.754,0.817,0.791
952,,,,,,,0.787,0.085,0.077,0.741,0.753,0.816,0.790
953,,,,,,,0.786,0.085,0.078,0.741,0.752,0.816,0.790
954,,,,,,,0.785,0.086,0.078,0.741,0.751,0.814,0.789
955,,,,,,,0.784,0.086,0.077,0.740,0.750,0.813,0.788
956,,,,,,,0.784,0.086,0.077,0.739,0.748,0.812,0.787
957,,,,,,,0.784,0.086,0.077,0.739,0.748,0.812,0.786
958,,,,,,,0.783,0.085,0.076,0.739,0.746,0.811,0.785
959,,,,,,,0.782,0.085,0.075,0.738,0.744,0.810,0.783
960,,,,,,,0.781,0.085,0.075,0.737,0.743,0.810,0.782
961,,,,,,,0.780,0.085,0.075,0.735,0.741,0.809,0.781
962,,,,,,,0.779,0.085,0.075,0.734,0.740,0.808,0.779
963,,,,,,,0.777,0.085,0.075,0.733,0.739,0.807,0.778
964,,,,,,,0.777,0.086,0.076,0.732,0.738,0.806,0.776
965,,,,,,,0.776,0.086,0.076,0.730,0.736,0.804,0.775
966,,,,,,,0.775,0.086,0.076,0.729,0.735,0.803,0.773
967,,,,,,,0.774,0.086,0.075,0.727,0.733,0.803,0.771
968,,,,,,,0.772,0.086,0.075,0.725,0.732,0.802,0.769
969,,,,,,,0.770,0.086,0.075,0.723,0.730,0.801,0.767
970,,,,,,,0.769,0.086,0.074,0.722,0.728,0.799,0.765
971,,,,,,,0.767,0.085,0.074,0.720,0.727,0.798,0.762
